Key,english
schematicsilencer_sr2m_tochmash_suppressor_9x21Desc,"Reading this allows you to craft the SR2 Tochmash Silencer Attachment"
schematicsilencer_base_silencerco_omega_45k_1143x23,"Silencerco Omega Silencer[-] Schematic"
schematicsilencer_base_silencerco_omega_45k_1143x23Desc,"Reading this allows you to craft the Silencerco Omega Silencer Attachment"
schematicsilencer_ump_bt_ump_45_1143x23,"UMP 45 Silencer[-] Schematic"
schematicsilencer_ump_bt_ump_45_1143x23Desc,"Reading this allows you to craft the UMP 45 Silencer Attachment"
schematicsilencer_mp7_bt_rotex_2_46x30,"MP7 Rotex Silencer[-] Schematic"
schematicsilencer_mp7_bt_rotex_2_46x30Desc,"Reading this allows you to craft the MP7 Rotex Silencer Attachment"
schematicsilencer_p90_fn_p90_attenuator_57x28,"P90 Attenuator Silencer[-] Schematic"
schematicsilencer_p90_fn_p90_attenuator_57x28Desc,"Reading this allows you to craft the P90 Attenuator Silencer Attachment"
schematicsilencer_hk_ucp_46x30,"UCP HK Silencer[-] Schematic"
schematicsilencer_hk_ucp_46x30Desc,"Reading this allows you to craft the UCP HK Silencer Attachment"
schematicsilencer_57_gemtech_sfn_57_57x28,"Gemtech 57 Silencer[-] Schematic"
schematicsilencer_57_gemtech_sfn_57_57x28Desc,"Reading this allows you to craft the Gemtech 57 Silencer Attachment"
schematicsilencer_ak74_spectehnika_tgpa_545x39,"AK74 Spectehnika Silencer[-] Schematic"
schematicsilencer_ak74_spectehnika_tgpa_545x39Desc,"Reading this allows you to craft the AK74 Spectehnika Silencer Attachment"
schematicmuzzle_ak_hexagon_reactor_muzzle_brake_545x39,"AK Hexagon Reactor Muzzle Brake Schematic"
schematicmuzzle_ak_hexagon_reactor_muzzle_brake_545x39Desc,"Reading this allows you to craft the AK Hexagon Reactor Muzzle Brake Attachment"
schematicsilencer_hex_hexagon_wafflemaker_suppressor_545x39,"Hexagon Wafflemaker Silencer[-] Schematic"
schematicsilencer_hex_hexagon_wafflemaker_suppressor_545x39Desc,"Reading this allows you to craft the Hexagon Wafflemaker Silencer Attachment"
schematicmuzzle_ak74_srvv_mbr_jet_545_545x39,"AK74 SRVV Jet Muzzle Silencer[-] Schematic"
schematicmuzzle_ak74_srvv_mbr_jet_545_545x39Desc,"Reading this allows you to craft the AK74 SRVV Jet Muzzle Silencer Attachment"
schematicmuzzle_ak_zenit_dtk1_762x39_545x39,"AK Zenit Silencer[-] Schematic"
schematicmuzzle_ak_zenit_dtk1_762x39_545x39Desc,"Reading this allows you to craft the AK Zenit Silencer Attachment"
schematicsilencer_hexagon_ak_762x39and545x39,"AK Hexagon Silencer[-] Schematic"
schematicsilencer_hexagon_ak_762x39and545x39Desc,"Reading this allows you to craft the AK Hexagon Silencer Attachment"
schematicsilencer_ak12_izhmash_ak12_supressor_std_545x39,"AK12 Izhmash Supressor Schematic"
schematicsilencer_ak12_izhmash_ak12_supressor_std_545x39Desc,"Reading this allows you to craft the AK12 Izhmash Supressor Attachment"
schematicmuzzle_ak12_izhmash_ak12_muzzle_brake_std_545x39,"AK12 Izhmash Muzzle Brake Schematic"
schematicmuzzle_ak12_izhmash_ak12_muzzle_brake_std_545x39Desc,"Reading this allows you to craft the AK12 Izhmash Muzzle Brake Attachment"
schematicmuzzle_mosin_tacfire_tanker_style_762x54r,"Mosin TacFire Silencer[-] Schematic"
schematicmuzzle_mosin_tacfire_tanker_style_762x54rDesc,"Reading this allows you to craft the Mosin TacFire Silencer Attachment"
schematicsilencer_mosin_bramit_std_762x54r,"Mosin Bramit Silencer[-] Schematic"
schematicsilencer_mosin_bramit_std_762x54rDesc,"Reading this allows you to craft the Mosin Bramit Silencer Attachment"
schematicsilencer_sv98_izhmash_silencer_std_762x54,"SV98 Izhmash Silencer[-] Schematic"
schematicsilencer_sv98_izhmash_silencer_std_762x54Desc,"Reading this allows you to craft the SV98 Izhmash Silencer Attachment"
schematicmuzzle_sv_98_srw_dtk_jet_mk2_762x54r,"SV SRW 98 Jet Silencer[-] Schematic"
schematicmuzzle_sv_98_srw_dtk_jet_mk2_762x54rDesc,"Reading this allows you to craft the SV SRW 98 Jet Silencer Attachment"
schematicmuzzle_svd_izhmash_svd_s_std_762x54,"SVD Izhmash Silencer[-] Schematic"
schematicmuzzle_svd_izhmash_svd_s_std_762x54Desc,"Reading this allows you to craft the SVD Izhmash Silencer Attachment"
schematicsilencer_base_rotor43_svd_dtk_762x54,"Rotator43 Silencer[-] Schematic"
schematicsilencer_base_rotor43_svd_dtk_762x54Desc,"Reading this allows you to craft the Rotator43 Silencer Attachment"
schematicmuzzle_pk_zenit_dtk_1p_762x54r,"Zenit Muzzle[-] Schematic"
schematicmuzzle_pk_zenit_dtk_1p_762x54rDesc,"Reading this allows you to craft the Zenit Muzzle Attachment"
schematicmuzzle_ash12_ckib_ash12_std_127x55,"ASH12 Ckib Muzzle[-] Schematic"
schematicmuzzle_ash12_ckib_ash12_std_127x55Desc,"Reading this allows you to craft the ASH12 Ckib Muzzle Attachment"
schematicsilencer_ash12_ckib_ash12_std_127x55,"ASH12 Ckib Silencer[-] Schematic"
schematicsilencer_ash12_ckib_ash12_std_127x55Desc,"Reading this allows you to craft the ASH12 Ckib Silencer Attachment"
schematicsilencer_sdqd_griffin_m4sd_k_silencer_556x45,"Griffin Silencer[-] Schematic"
schematicsilencer_sdqd_griffin_m4sd_k_silencer_556x45Desc,"Reading this allows you to craft the Griffin Silencer Attachment"
schematicsilencer_socom_surefire_socom556_rc2_556x45,"Socom SureFire Silencer[-] Schematic"
schematicsilencer_socom_surefire_socom556_rc2_556x45Desc,"Reading this allows you to craft the Socom SureFire Silencer Attachment"
schematicmuzzle_ar15_ferfrans_muzzle_brake_556x45,"AR15 Ferfans Muzzle[-] Schematic"
schematicmuzzle_ar15_ferfrans_muzzle_brake_556x45Desc,"Reading this allows you to craft the AR15 Ferfans Muzzle Silencer Attachment"
schematicmuzzle_ar15_double_star_carlson_tac_comp_556x45,"AR15 Double Star Carlson Tac Muzzle[-] Schematic"
schematicmuzzle_ar15_double_star_carlson_tac_comp_556x45Desc,"Reading this allows you to craft the AR15 Double Star Carlson Tac Muzzle Attachment"
schematicmuzzle_ar15_alientech_gubich_muzzle_brake_556x45,"AR15 AlienTech Gubich Muzzle[-] Schematic"
schematicmuzzle_ar15_alientech_gubich_muzzle_brake_556x45Desc,"Reading this allows you to craft theAR15 AlienTech Gubich Muzzle Attachment"
schematicmuzzle_ar10_15_thunder_beast_muzzle_brake,"AR10 ThunderBeast Muzzle[-] Schematic"
schematicmuzzle_ar10_15_thunder_beast_muzzle_brakeDesc,"Reading this allows you to craft the AR10 ThunderBeast Muzzle Attachment"
schematicsilencer_tbac_thunder_beast_ultra_5,"TBAC Thunderbeast Silencer[-] Schematic"
schematicsilencer_tbac_thunder_beast_ultra_5Desc,"Reading this allows you to craft the TBAC Thunderbeast Silencer Attachment"
schematicsilencer_aac_sdn_6_multi,"AAC Multi Silencer[-] Schematic"
schematicsilencer_aac_sdn_6_multiDesc,"Reading this allows you to craft the AAC Multi Silencer Attachment"
schematicmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51,"AR10 Precision Armament M11 Muzzle[-] Schematic"
schematicmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51Desc,"Reading this allows you to craft the AR10 Precision Armament M11 Muzzle Attachment"
schematicmuzzle_ar10_kac_qdc_muzzle_brake_kit_762x51,"AR10 KAC Muzzle[-] Schematic"
schematicmuzzle_ar10_kac_qdc_muzzle_brake_kit_762x51Desc,"Reading this allows you to craft the AR10 KAC Muzzle Attachment"
schematicsilencer_qdc_kac_prs_qdc_762x51,"KAC QDC Silencer[-] Schematic"
schematicsilencer_qdc_kac_prs_qdc_762x51Desc,"Reading this allows you to craft the KAC QDC Silencer Attachment"
schematicmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51,"AR10 Lantac Muzzle[-] Schematic"
schematicmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51Desc,"Reading this allows you to craft the AR10 Lantac Muzzle Attachment"
schematicsilencer_bt_g28_sd_762x51,"G28 Silencer[-] Schematic"
schematicsilencer_bt_g28_sd_762x51Desc,"Reading this allows you to craft the G28 Silencer Attachment"
schematicsilencer_clutchlok_sig_slx68_mg_qd_suppressor_68x51,"ClutchLok Silencer[-] Schematic"
schematicsilencer_clutchlok_sig_slx68_mg_qd_suppressor_68x51Desc,"Reading this allows you to craft the ClutchLok Silencer Attachment"
schematicmuzzle_base_sig_two_port_brake_762x51,"Two Port Brake Muzzle[-] Schematic"
schematicmuzzle_base_sig_two_port_brake_762x51Desc,"Reading this allows you to craft the Two Port Brake Muzzle Attachment"
schematicsilencer_base_sig_srd_762_qd_762x51,"Sig 762 Silencer[-] Schematic"
schematicsilencer_base_sig_srd_762_qd_762x51Desc,"Reading this allows you to craft the Sig 762 Silencer Attachment"
schematicsilencer_all_sig_srd_ti_762_762x51,"Sig TI Silencer[-] Schematic"
schematicsilencer_all_sig_srd_ti_762_762x51Desc,"Reading this allows you to craft the Sig TI Silencer Attachment"
schematicmuzzle_all_accuracy_international_tactical_muzzle_brake_86x70,"International Tactical Muzzle Brake Schematic"
schematicmuzzle_all_accuracy_international_tactical_muzzle_brake_86x70Desc,"Reading this allows you to craft the International Tactical Muzzle Brake Attachment"
schematicsilencer_ai_accuracy_international_tactical_sound_moderator_86x70,"International Tactical Sound Moderator Silencer[-] Schematic"
schematicsilencer_ai_accuracy_international_tactical_sound_moderator_86x70Desc,"Reading this allows you to craft the International Tactical Sound Moderator Silencer Attachment"
schematicsilencer_12g_hexagon_12k,"Hexagon 12G Silencer[-] Schematic"
schematicsilencer_12g_hexagon_12kDesc,"Reading this allows you to craft the Hexagon 12G Silencer Attachment"
schematicsilencer_base_silencerco_salvo_12g,"SilencerCo Salvo Silencer[-] Schematic"
schematicsilencer_base_silencerco_salvo_12gDesc,"Reading this allows you to craft the SilencerCo Salvo Silencer Attachment"
schematicmuzzle_12g_remington_tactical_12,"Remington Tactical Muzzle[-] Schematic"
schematicmuzzle_12g_remington_tactical_12Desc,"Reading this allows you to craft the Remington Tactical Muzzle Attachment"
schematicmuzzle_12g_red_heat_gk_02_12g,"GK Red Heat Muzzle[-] Schematic"
schematicmuzzle_12g_red_heat_gk_02_12gDesc,"Reading this allows you to craft the GK Red Heat Muzzle Attachment"
schematicmuzzle_saiga12_css_monster_caw_large_12g,"Saiga12 Monster Muzzle[-] Schematic"
schematicmuzzle_saiga12_css_monster_caw_large_12gDesc,"Reading this allows you to craft the Saiga12 Monster Muzzle Attachment"

schematicmodstock_stechkin_wire,"Stechkin Wire Stock[-] Schematic"
schematicmodstock_stechkin_wireDesc,"Reading this allows you to craft the Stechkin Wire Stock Attachment"
schematicstock_glock_fab_defence_glr_17,"Glock Defense Stock[-] Schematic"
schematicstock_glock_fab_defence_glr_17Desc,"Reading this allows you to craft the Glock Defense Stock Attachment"
schematicstock_mp5k_pdw_stock,"MP5K PDW Stock[-] Schematic"
schematicstock_mp5k_pdw_stockDesc,"Reading this allows you to craft the MP5K PDW Stock Attachment"
schematicstock_mp5_hk_a2_std,"MP5 HK Stock[-] Schematic"
schematicstock_mp5_hk_a2_stdmmDesc,"Reading this allows you to craft the MP5 HK Stock Attachment"
schematicstock_p90_damage_industries_butt_pad,"P90 Damage Stock[-] Schematic"
schematicstock_p90_damage_industries_butt_padDesc,"Reading this allows you to craft the P90 Damage Stock Attachment"
schematicstock_ak_zenit_pt_1,"Ak Zenit PT1 Stock[-] Schematic"
schematicstock_ak_zenit_pt_1Desc,"Reading this allows you to craft the Ak Zenit PT1 Stock Attachment"
schematicstock_ak_zenit_pt_3,"Ak Zenit PT3 Stock[-] Schematic"
schematicstock_ak_zenit_pt_3Desc,"Reading this allows you to craft the Ak Zenit PT3 Stock Attachment"
schematicstock_ak_magpul_zhukov_s,"AK Magpul Zhukov Stock[-] Schematic"
schematicstock_ak_magpul_zhukov_sDesc,"Reading this allows you to craft the AK Magpul Zhukov Stock Attachment"
schematicstock_ak_hexagon_kocherga_red,"AK Hexagon Kocherga Red Stock[-] Schematic"
schematicstock_ak_hexagon_kocherga_redDesc,"Reading this allows you to craft the AK Hexagon Kocherga Red Stock Attachment"
schematicstock_ak_hera_arms_cqr47,"AK Hera CQR47 Stock[-] Schematic"
schematicstock_ak_hera_arms_cqr47Desc,"Reading this allows you to craft the AK Hera CQR47 Stock Attachment"
schematicstock_ak_promag_archangel_opfor_aa47,"AK Promag Archangel Stock[-] Schematic"
schematicstock_ak_promag_archangel_opfor_aa47Desc,"Reading this allows you to craft the AK Promag Archangel Stock Attachment"
schematicstock_ak_izhmash_ak_evo,"AK Izhmash Evo Stock[-] Schematic"
schematicstock_ak_izhmash_ak_evoDesc,"Reading this allows you to craft the AK Izhmash Evo Stock Attachment"
schematicstock_a2_ar15_magpul_prs_gen3,"AR15 Magpul Gen3 Stock[-] Schematic"
schematicstock_a2_ar15_magpul_prs_gen3Desc,"Reading this allows you to craft the AR15 Magpul Gen3 Stock Attachment"
schematicstock_ar15_b5_precision,"AR15 Precision Stock[-] Schematic"
schematicstock_ar15_b5_precisionDesc,"Reading this allows you to craft the AR15 Precision Stock Attachment"
schematicstock_ar15_cmmg_ripstock_micro,"AR15 Micro Ripstock Stock[-] Schematic"
schematicstock_ar15_cmmg_ripstock_microDesc,"Reading this allows you to craft the AR15 Micro Ripstock Stock Attachment"
schematicstock_ar15_dd_enhanced_collapsible_buttstock,"Ar15 Enhanced ButtStock Stock[-] Schematic"
schematicstock_ar15_dd_enhanced_collapsible_buttstockDesc,"Reading this allows you to craft the Ar15 Enhanced ButtStock Stock Attachment"
schematicstock_ar15_double_star_ace_socom_gen_4,"AR15 Double Star Socom Gen4 Stock[-] Schematic"
schematicstock_ar15_double_star_ace_socom_gen_4Desc,"Reading this allows you to craft the AR15 Double Star Socom Gen4 Stock Attachment"
schematicstock_ar15_ergo_f93_pro_stock,"Ar15 Ergo F93 Pro Stock[-] Schematic"
schematicstock_ar15_ergo_f93_pro_stockDesc,"Reading this allows you to craft the Ar15 Ergo F93 Pro Stock Attachment"
schematicstock_ar15_fab_defense_gl_core,"AR15 Fab Defense GL Core Stock[-] Schematic"
schematicstock_ar15_fab_defense_gl_coreDesc,"Reading this allows you to craft the AR15 Fab Defense GL Core Stock Attachment"
schematicstock_ar15_fab_defense_gl_shock,"AR15 Fab Defense GL Shock Stock[-] Schematic"
schematicstock_ar15_fab_defense_gl_shockDesc,"Reading this allows you to craft the AR15 Fab Defense GL Shock Stock Attachment"
schematicstock_ar15_fab_defense_glr_16_s,"AR15 Fab Defense GLR 16s Stock[-] Schematic"
schematicstock_ar15_fab_defense_glr_16_sDesc,"Reading this allows you to craft the AR15 Fab Defense GLR 16s Stock Attachment"
schematicstock_ar15_high_standart_m4ss,"AR15 High Standart M4SS Stock[-] Schematic"
schematicstock_ar15_high_standart_m4ssDesc,"Reading this allows you to craft the AR15 High Standart M4SS Stock Attachment"
schematicstock_ar15_hk_e1,"AR15 HK E1 Stock[-] Schematic"
schematicstock_ar15_hk_e1Desc,"Reading this allows you to craft the AR15 HK E1 Stock Attachment"
schematicstock_ar15_hk_slim_line,"AR15 Slim Line Stock[-] Schematic"
schematicstock_ar15_hk_slim_lineDesc,"Reading this allows you to craft the AR15 Slim Line Stock Attachment"
schematicstock_ar15_kriss_defiance_ds150,"AR15 Kriss Defiance Stock[-] Schematic"
schematicstock_ar15_kriss_defiance_ds150Desc,"Reading this allows you to craft the AR15 Kriss Defiance Stock Attachment"
schematicstock_ar15_lmt_sopmod,"AR15 Sopmod Stock[-] Schematic"
schematicstock_ar15_lmt_sopmodDesc,"Reading this allows you to craft the AR15 Sopmod Stock Attachment"
schematicstock_ar15_magpul_moe_carbine,"AR15 Magpul Moe Carbine Stock[-] Schematic"
schematicstock_ar15_magpul_moe_carbineDesc,"Reading this allows you to craft the AR15 Magpul Moe Carbine Stock Attachment"
schematicstock_ar15_magpul_moe_sl_k_carbine_ct,"AR15 Magpul Moe Carbine SLK Stock[-] Schematic"
schematicstock_ar15_magpul_moe_sl_k_carbine_ctDesc,"Reading this allows you to craft the AR15 Magpul Moe Carbine SLK Stock Attachment"
schematicstock_ar15_magpul_ubr_gen2,"AR15 Magpul Gen2 Stock[-] Schematic"
schematicstock_ar15_magpul_ubr_gen2Desc,"Reading this allows you to craft the AR15 Magpul Gen2 Stock Attachment"
schematicstock_ar15_mft_bus,"AR15 MFT Bus Stock[-] Schematic"
schematicstock_ar15_mft_busDesc,"Reading this allows you to craft the AR15 MFT Bus Stock Attachment"
schematicstock_ar15_sb_tactical_sba3,"AR15 Tactical SBA3 Stock[-] Schematic"
schematicstock_ar15_sb_tactical_sba3Desc,"Reading this allows you to craft the AR15 Tactical SBA3 Stock Attachment"
schematicstock_ar15_strike_industries_viper_mod_1,"AR15 Strike Industries Viper Mod1 Stock[-] Schematic"
schematicstock_ar15_strike_industries_viper_mod_1Desc,"Reading this allows you to craft the AR15 Strike Industries Viper Mod1 Stock Attachment"
schematicstock_ar15_strike_industries_viper_pdw_stock,"AR15 Strike Industries Viper PDW Stock[-] Schematic"
schematicstock_ar15_strike_industries_viper_pdw_stockDesc,"Reading this allows you to craft the AR15 Strike Industries Viper PDW Stock Attachment"
schematicstock_ar15_troy_m7a1_pdw,"AR15 Troy M7A1 PDW Stock[-] Schematic"
schematicstock_ar15_troy_m7a1_pdwDesc,"Reading this allows you to craft the AR15 Troy M7A1 PDW Stock Attachment"
schematicstock_ar15_vltor_emod,"AR15 Vltor Emod Stock[-] Schematic"
schematicstock_ar15_vltor_emodDesc,"Reading this allows you to craft the AR15 Vltor Emod Stock Attachment"
schematicstock_iwi_carmel_ergo_stock,"IWI Carmel Ergo Stock[-] Schematic"
schematicstock_iwi_carmel_ergo_stockDesc,"Reading this allows you to craft the IWI Carmel Ergo Stock Attachment"
schematicstock_sig_mpx_brace,"Sig MPX Brace Stock[-] Schematic"
schematicstock_sig_mpx_braceDesc,"Reading this allows you to craft the Sig MPX Brace Stock Attachment"
schematicstock_sig_mpx_maxim_defence_cqb_stock,"Sig MPX Maxim Defence Stock[-] Schematic"
schematicstock_sig_mpx_maxim_defence_cqb_stockDesc,"Reading this allows you to craft the Sig MPX Maxim Defence Stock Attachment"
schematicstock_sig_mpx_mcx_early_type,"Sig MPX MCX Early Type Stock[-] Schematic"
schematicstock_sig_mpx_mcx_early_typeDesc,"Reading this allows you to craft the Sig MPX MCX Early Type Stock Attachment"
schematicstock_sig_mpx_pmm_ulss,"Sig MPX PMM ULSS Stock[-] Schematic"
schematicstock_sig_mpx_pmm_ulssDesc,"Reading this allows you to craft the Sig MPX PMM ULSS Stock Attachment"
schematicstock_sig_telescoping_stock,"Sig Telescoping Stock[-] Schematic"
schematicstock_sig_telescoping_stockDesc,"Reading this allows you to craft the Sig Telescoping Stock Attachment"
schematicstock_sig_thin_folding_stock,"Sig Thin Folding Stock[-] Schematic"
schematicstock_sig_thin_folding_stockDesc,"Reading this allows you to craft the Sig Thin Folding Stock Attachment"
schematicstock_fal_magpul_prs_2,"Fal Magpul PRS2 Stock[-] Schematic"
schematicstock_fal_magpul_prs_2Desc,"Reading this allows you to craft the Fal Magpul PRS2 Stock Attachment"
schematicstock_mk17_vltor_vss_11,"MK17 Vltor Vss11 Stock[-] Schematic"
schematicstock_mk17_vltor_vss_11Desc,"Reading this allows you to craft the MK17 Vltor Vss11 Stock Attachment"
schematicstock_pk_zenit_pt2_classic,"Zenit PT2 Classic Stock[-] Schematic"
schematicstock_pk_zenit_pt2_classicDesc,"Reading this allows you to craft the Zenit PT2 Classic Stock Attachment"

foodWheatFlour,"Pack of Wheat Flour"
foodWheatFlourDesc,"Wheat has been used for hundreds of years to make bread."
foodBread,"Bread Loaf"
foodBreadDesc,"A bread."
foodBeefstew,"Can of Tushonka"
foodBeefstewDesc,"Small can of beef stew."
foodBeefstew2,"Can of Tushonka"
foodBeefstew2Desc,"Big can of beef stew."
foodCannedSaira,"Can of Saury"
foodCannedSairaDesc,"Enjoy you saury."
foodCondensedMilk,"Can of Condensed Milk"
